codigo_municipio,sigla_estado,nome_municipio,numero_de_estabelecimentos_agricolas,numero_de_tratores_em_uso
2110039,MA,Santa Luzia do Paruá,17.0,
2110104,MA,Santa Quitéria do Maranhão,3.0,18.0
2110203,MA,Santa Rita,20.0,32.0
2110237,MA,Santana do Maranhão,,
2110278,MA,Santo Amaro do Maranhão,1.0,
2110302,MA,Santo Antônio dos Lopes,15.0,
2110401,MA,São Benedito do Rio Preto,3.0,8.0
2110500,MA,São Bento,2.0,
2110609,MA,São Bernardo,7.0,8.0
2110658,MA,São Domingos do Azeitão,26.0,111.0
2110708,MA,São Domingos do Maranhão,53.0,66.0
2110807,MA,São Félix de Balsas,15.0,21.0
2110856,MA,São Francisco do Brejão,60.0,79.0
2110906,MA,São Francisco do Maranhão,4.0,
2111003,MA,São João Batista,3.0,3.0
2111029,MA,São João do Carú,6.0,
2111052,MA,São João do Paraíso,70.0,106.0
2111078,MA,São João do Soter,11.0,21.0
2111102,MA,São João dos Patos,26.0,44.0
2111201,MA,São José de Ribamar,7.0,7.0
2111250,MA,São José dos Basílios,5.0,5.0
2111300,MA,São Luís,8.0,9.0
2111409,MA,São Luís Gonzaga do Maranhão,19.0,26.0
2111508,MA,São Mateus do Maranhão,36.0,79.0
2111532,MA,São Pedro da Água Branca,21.0,37.0
2111573,MA,São Pedro dos Crentes,31.0,43.0
2111607,MA,São Raimundo das Mangabeiras,52.0,129.0
2111631,MA,São Raimundo do Doca Bezerra,3.0,4.0
2111672,MA,São Roberto,4.0,
2111706,MA,São Vicente Ferrer,1.0,
2111722,MA,Satubinha,13.0,13.0
2111748,MA,Senador Alexandre Costa,13.0,25.0
2111763,MA,Senador La Rocque,43.0,63.0
2111789,MA,Serrano do Maranhão,,
2111805,MA,Sítio Novo,56.0,73.0
2111904,MA,Sucupira do Norte,32.0,44.0
2111953,MA,Sucupira do Riachão,6.0,7.0
2112001,MA,Tasso Fragoso,35.0,191.0
2112100,MA,Timbiras,8.0,11.0
2112209,MA,Timon,40.0,56.0
2112233,MA,Trizidela do Vale,4.0,5.0
2112274,MA,Tufilândia,5.0,11.0
2112308,MA,Tuntum,100.0,154.0
2112407,MA,Turiaçu,6.0,
2112456,MA,Turilândia,12.0,19.0
2112506,MA,Tutóia,3.0,3.0
2112605,MA,Urbano Santos,11.0,22.0
2112704,MA,Vargem Grande,5.0,9.0
2112803,MA,Viana,13.0,20.0
2112852,MA,Vila Nova dos Martírios,82.0,127.0
2112902,MA,Vitória do Mearim,13.0,18.0
2113009,MA,Vitorino Freire,44.0,61.0
2114007,MA,Zé Doca,39.0,
2200053,PI,Acauã,15.0,16.0
2200103,PI,Agricolândia,5.0,14.0
2200202,PI,Água Branca,6.0,
2200251,PI,Alagoinha do Piauí,16.0,17.0
2200277,PI,Alegrete do Piauí,15.0,
2200301,PI,Alto Longá,8.0,13.0
2200400,PI,Altos,35.0,39.0
2200459,PI,Alvorada do Gurguéia,19.0,59.0
2200509,PI,Amarante,25.0,34.0
2200608,PI,Angical do Piauí,4.0,6.0
2200707,PI,Anísio de Abreu,3.0,3.0
2200806,PI,Antônio Almeida,12.0,26.0
2200905,PI,Aroazes,6.0,7.0
2200954,PI,Aroeiras do Itaim,2.0,
2201002,PI,Arraial,2.0,
2201051,PI,Assunção do Piauí,15.0,18.0
2201101,PI,Avelino Lopes,4.0,5.0
2201150,PI,Baixa Grande do Ribeiro,81.0,399.0
2201176,PI,Barra D'Alcântara,,
2201200,PI,Barras,21.0,29.0
2201309,PI,Barreiras do Piauí,1.0,
2201408,PI,Barro Duro,6.0,
2201507,PI,Batalha,3.0,
2201556,PI,Bela Vista do Piauí,3.0,
2201572,PI,Belém do Piauí,5.0,5.0
2201606,PI,Beneditinos,2.0,
2201705,PI,Bertolínia,10.0,
2201739,PI,Betânia do Piauí,4.0,
2201770,PI,Boa Hora,3.0,
2201804,PI,Bocaina,2.0,
2201903,PI,Bom Jesus,84.0,251.0
2201919,PI,Bom Princípio do Piauí,3.0,
2201929,PI,Bonfim do Piauí,,
2201945,PI,Boqueirão do Piauí,4.0,4.0
2201960,PI,Brasileira,9.0,
2201988,PI,Brejo do Piauí,11.0,11.0
2202000,PI,Buriti dos Lopes,15.0,
2202026,PI,Buriti dos Montes,7.0,7.0
2202059,PI,Cabeceiras do Piauí,1.0,
2202075,PI,Cajazeiras do Piauí,2.0,
2202083,PI,Cajueiro da Praia,2.0,
2202091,PI,Caldeirão Grande do Piauí,20.0,22.0
2202109,PI,Campinas do Piauí,11.0,13.0
2202117,PI,Campo Alegre do Fidalgo,4.0,4.0
2202133,PI,Campo Grande do Piauí,20.0,20.0
2202174,PI,Campo Largo do Piauí,4.0,
2202208,PI,Campo Maior,33.0,43.0
2202251,PI,Canavieira,25.0,30.0
2202307,PI,Canto do Buriti,39.0,63.0
2202406,PI,Capitão de Campos,4.0,
2202455,PI,Capitão Gervásio Oliveira,1.0,
2202505,PI,Caracol,8.0,9.0
2202539,PI,Caraúbas do Piauí,3.0,
2202554,PI,Caridade do Piauí,4.0,4.0
2202604,PI,Castelo do Piauí,5.0,
2202653,PI,Caxingó,9.0,12.0
2202703,PI,Cocal,2.0,
2202711,PI,Cocal de Telha,4.0,5.0
2202729,PI,Cocal dos Alves,,
2202737,PI,Coivaras,5.0,6.0
2202752,PI,Colônia do Gurguéia,9.0,11.0
2202778,PI,Colônia do Piauí,11.0,
2202802,PI,Conceição do Canindé,18.0,21.0
2202851,PI,Coronel José Dias,2.0,
2202901,PI,Corrente,67.0,146.0
2203008,PI,Cristalândia do Piauí,20.0,24.0
2203107,PI,Cristino Castro,14.0,14.0
2203206,PI,Curimatá,42.0,53.0
2203230,PI,Currais,30.0,120.0
2203255,PI,Curralinhos,3.0,5.0
2203271,PI,Curral Novo do Piauí,8.0,8.0
2203305,PI,Demerval Lobão,17.0,17.0
2203354,PI,Dirceu Arcoverde,,
2203404,PI,Dom Expedito Lopes,3.0,3.0
2203420,PI,Domingos Mourão,1.0,
2203453,PI,Dom Inocêncio,2.0,
2203503,PI,Elesbão Veloso,7.0,12.0
2203602,PI,Eliseu Martins,9.0,21.0
2203701,PI,Esperantina,11.0,
2203750,PI,Fartura do Piauí,3.0,4.0
2203800,PI,Flores do Piauí,18.0,18.0
2203859,PI,Floresta do Piauí,1.0,
2203909,PI,Floriano,62.0,69.0
2204006,PI,Francinópolis,4.0,
2204105,PI,Francisco Ayres,2.0,
2204154,PI,Francisco Macedo,,
2204204,PI,Francisco Santos,15.0,15.0
2204303,PI,Fronteiras,3.0,3.0
2204352,PI,Geminiano,3.0,4.0
2204402,PI,Gilbués,21.0,71.0
2204501,PI,Guadalupe,31.0,46.0
2204550,PI,Guaribas,2.0,
2204600,PI,Hugo Napoleão,4.0,4.0
2204659,PI,Ilha Grande,7.0,
2204709,PI,Inhuma,32.0,35.0
2204808,PI,Ipiranga do Piauí,8.0,
2204907,PI,Isaías Coelho,2.0,
2205003,PI,Itainópolis,2.0,
2205102,PI,Itaueira,67.0,83.0
2205151,PI,Jacobina do Piauí,4.0,
2205201,PI,Jaicós,11.0,11.0
2205250,PI,Jardim do Mulato,25.0,27.0
2205276,PI,Jatobá do Piauí,15.0,
2205300,PI,Jerumenha,9.0,
2205359,PI,João Costa,3.0,
2205409,PI,Joaquim Pires,3.0,7.0
2205458,PI,Joca Marques,5.0,7.0
2205508,PI,José de Freitas,35.0,52.0
2205516,PI,Juazeiro do Piauí,4.0,4.0
2205524,PI,Júlio Borges,5.0,
2205532,PI,Jurema,4.0,4.0
2205540,PI,Lagoinha do Piauí,,
2205557,PI,Lagoa Alegre,1.0,
2205565,PI,Lagoa do Barro do Piauí,5.0,
2205573,PI,Lagoa de São Francisco,,
2205581,PI,Lagoa do Piauí,4.0,
2205599,PI,Lagoa do Sítio,12.0,
2205607,PI,Landri Sales,9.0,16.0
2205706,PI,Luís Correia,6.0,
2205805,PI,Luzilândia,2.0,
2205854,PI,Madeiro,6.0,6.0
2205904,PI,Manoel Emídio,7.0,8.0
2205953,PI,Marcolândia,6.0,
2206001,PI,Marcos Parente,9.0,16.0
2206050,PI,Massapê do Piauí,3.0,3.0
2206100,PI,Matias Olímpio,1.0,
2206209,PI,Miguel Alves,24.0,36.0
2206308,PI,Miguel Leão,1.0,
2206357,PI,Milton Brandão,1.0,
2206407,PI,Monsenhor Gil,9.0,
2206506,PI,Monsenhor Hipólito,21.0,21.0
2206605,PI,Monte Alegre do Piauí,35.0,85.0
2206654,PI,Morro Cabeça no Tempo,5.0,
2206670,PI,Morro do Chapéu do Piauí,5.0,5.0
2206696,PI,Murici dos Portelas,5.0,5.0
2206704,PI,Nazaré do Piauí,3.0,3.0
2206720,PI,Nazária,12.0,18.0
2206753,PI,Nossa Senhora de Nazaré,2.0,
2206803,PI,Nossa Senhora dos Remédios,1.0,
2206902,PI,Novo Oriente do Piauí,13.0,
2206951,PI,Novo Santo Antônio,1.0,
2207009,PI,Oeiras,22.0,30.0
2207108,PI,Olho D'Água do Piauí,7.0,
2207207,PI,Padre Marcos,5.0,5.0
2207306,PI,Paes Landim,3.0,3.0
2207355,PI,Pajeú do Piauí,7.0,
2207405,PI,Palmeira do Piauí,22.0,90.0
2207504,PI,Palmeirais,16.0,
2207553,PI,Paquetá,,
2207603,PI,Parnaguá,63.0,120.0
2207702,PI,Parnaíba,33.0,44.0
2207751,PI,Passagem Franca do Piauí,7.0,7.0
2207777,PI,Patos do Piauí,2.0,
2207793,PI,Pau D'Arco do Piauí,2.0,
2207801,PI,Paulistana,10.0,11.0
2207850,PI,Pavussu,13.0,15.0
2207900,PI,Pedro II,3.0,3.0
2207934,PI,Pedro Laurentino,5.0,
2207959,PI,Nova Santa Rita,11.0,11.0
2208007,PI,Picos,12.0,14.0
2208106,PI,Pimenteiras,17.0,
2208205,PI,Pio IX,48.0,62.0
2208304,PI,Piracuruca,12.0,31.0
2208403,PI,Piripiri,21.0,28.0
2208502,PI,Porto,2.0,
2208551,PI,Porto Alegre do Piauí,3.0,
2208601,PI,Prata do Piauí,,
2208650,PI,Queimada Nova,4.0,4.0
2208700,PI,Redenção do Gurguéia,19.0,30.0
2208809,PI,Regeneração,8.0,62.0
2208858,PI,Riacho Frio,18.0,
2208874,PI,Ribeira do Piauí,9.0,9.0
2208908,PI,Ribeiro Gonçalves,33.0,167.0
2209005,PI,Rio Grande do Piauí,25.0,31.0
2209104,PI,Santa Cruz do Piauí,5.0,5.0
2209153,PI,Santa Cruz dos Milagres,2.0,
2209203,PI,Santa Filomena,58.0,266.0
2209302,PI,Santa Luz,21.0,35.0
2209351,PI,Santana do Piauí,,
2209377,PI,Santa Rosa do Piauí,16.0,
2209401,PI,Santo Antônio de Lisboa,4.0,5.0
2209450,PI,Santo Antônio dos Milagres,,
2209500,PI,Santo Inácio do Piauí,2.0,
2209559,PI,São Braz do Piauí,,
2209609,PI,São Félix do Piauí,,
2209658,PI,São Francisco de Assis do Piauí,2.0,
2209708,PI,São Francisco do Piauí,6.0,6.0
2209757,PI,São Gonçalo do Gurguéia,7.0,16.0
2209807,PI,São Gonçalo do Piauí,10.0,17.0
2209856,PI,São João da Canabrava,,
2209872,PI,São João da Fronteira,5.0,7.0
2209906,PI,São João da Serra,3.0,
2209955,PI,São João da Varjota,4.0,
2209971,PI,São João do Arraial,,
2210003,PI,São João do Piauí,9.0,10.0
2210052,PI,São José do Divino,6.0,
2210102,PI,São José do Peixe,6.0,
2210201,PI,São José do Piauí,30.0,31.0
2210300,PI,São Julião,11.0,12.0
2210359,PI,São Lourenço do Piauí,1.0,
2210375,PI,São Luis do Piauí,1.0,
2210383,PI,São Miguel da Baixa Grande,2.0,
2210391,PI,São Miguel do Fidalgo,3.0,6.0
2210409,PI,São Miguel do Tapuio,26.0,
2210508,PI,São Pedro do Piauí,27.0,30.0
2210607,PI,São Raimundo Nonato,10.0,10.0
2210623,PI,Sebastião Barros,23.0,47.0
2210631,PI,Sebastião Leal,17.0,87.0
2210656,PI,Sigefredo Pacheco,3.0,
2210706,PI,Simões,35.0,
2210805,PI,Simplício Mendes,13.0,13.0
2210904,PI,Socorro do Piauí,1.0,
2210938,PI,Sussuapara,7.0,7.0
2210953,PI,Tamboril do Piauí,1.0,
2210979,PI,Tanque do Piauí,2.0,
2211001,PI,Teresina,55.0,79.0
2211100,PI,União,25.0,99.0
2211209,PI,Uruçuí,105.0,491.0
2211308,PI,Valença do Piauí,9.0,
2211357,PI,Várzea Branca,3.0,3.0
2211407,PI,Várzea Grande,4.0,
2211506,PI,Vera Mendes,,
2211605,PI,Vila Nova do Piauí,24.0,24.0
2211704,PI,Wall Ferraz,2.0,
2300101,CE,Abaiara,17.0,21.0
2300150,CE,Acarape,9.0,9.0
2300200,CE,Acaraú,92.0,
2300309,CE,Acopiara,41.0,
2300408,CE,Aiuaba,13.0,13.0
2300507,CE,Alcântaras,,
2300606,CE,Altaneira,2.0,
2300705,CE,Alto Santo,87.0,125.0
2300754,CE,Amontada,23.0,
2300804,CE,Antonina do Norte,3.0,3.0
2300903,CE,Apuiarés,18.0,
2301000,CE,Aquiraz,25.0,46.0
2301109,CE,Aracati,71.0,114.0
2301208,CE,Aracoiaba,65.0,80.0
2301257,CE,Ararendá,7.0,9.0
2301307,CE,Araripe,65.0,76.0
2301406,CE,Aratuba,,
2301505,CE,Arneiroz,3.0,5.0
2301604,CE,Assaré,66.0,71.0
2301703,CE,Aurora,17.0,19.0
2301802,CE,Baixio,26.0,
2301851,CE,Banabuiú,94.0,
2301901,CE,Barbalha,23.0,34.0
2301950,CE,Barreira,43.0,
2302008,CE,Barro,9.0,
2302057,CE,Barroquinha,1.0,
2302107,CE,Baturité,18.0,23.0
2302206,CE,Beberibe,95.0,163.0
2302305,CE,Bela Cruz,43.0,65.0
2302404,CE,Boa Viagem,33.0,
2302503,CE,Brejo Santo,71.0,85.0
2302602,CE,Camocim,10.0,
2302701,CE,Campos Sales,17.0,18.0
2302800,CE,Canindé,38.0,
2302909,CE,Capistrano,61.0,
2303006,CE,Caridade,20.0,
2303105,CE,Cariré,3.0,
2303204,CE,Caririaçu,9.0,11.0
2303303,CE,Cariús,9.0,
2303402,CE,Carnaubal,12.0,12.0
2303501,CE,Cascavel,59.0,79.0
2303600,CE,Catarina,6.0,6.0
2303659,CE,Catunda,3.0,3.0
2303709,CE,Caucaia,43.0,
2303808,CE,Cedro,7.0,8.0
2303907,CE,Chaval,1.0,
2303931,CE,Choró,22.0,23.0
2303956,CE,Chorozinho,19.0,
2304004,CE,Coreaú,1.0,
2304103,CE,Crateús,134.0,161.0
2304202,CE,Crato,17.0,
2304236,CE,Croatá,2.0,
2304251,CE,Cruz,23.0,33.0
2304269,CE,Deputado Irapuan Pinheiro,4.0,6.0
2304277,CE,Ereré,6.0,8.0
2304285,CE,Eusébio,1.0,
2304301,CE,Farias Brito,22.0,
2304350,CE,Forquilha,5.0,5.0
2304400,CE,Fortaleza,2.0,
2304459,CE,Fortim,21.0,31.0
2304509,CE,Frecheirinha,3.0,3.0
2304608,CE,General Sampaio,2.0,
2304657,CE,Graça,,
2304707,CE,Granja,5.0,6.0
2304806,CE,Granjeiro,3.0,5.0
2304905,CE,Groaíras,3.0,
2304954,CE,Guaiúba,27.0,
2305001,CE,Guaraciaba do Norte,20.0,21.0
2305100,CE,Guaramiranga,4.0,5.0
2305209,CE,Hidrolândia,7.0,10.0
2305233,CE,Horizonte,10.0,20.0
2305266,CE,Ibaretama,42.0,45.0
2305308,CE,Ibiapina,32.0,35.0
2305332,CE,Ibicuitinga,15.0,17.0
2305357,CE,Icapuí,4.0,25.0
2305407,CE,Icó,32.0,34.0
2305506,CE,Iguatu,70.0,
2305605,CE,Independência,56.0,66.0
2305654,CE,Ipaporanga,6.0,6.0
2305704,CE,Ipaumirim,5.0,
2305803,CE,Ipu,7.0,8.0
2305902,CE,Ipueiras,17.0,19.0
2306009,CE,Iracema,10.0,
2306108,CE,Irauçuba,5.0,
2306207,CE,Itaiçaba,11.0,
2306256,CE,Itaitinga,14.0,
2306306,CE,Itapajé,7.0,8.0
2306405,CE,Itapipoca,28.0,41.0
2306504,CE,Itapiúna,8.0,
2306553,CE,Itarema,38.0,
2306603,CE,Itatira,8.0,9.0
2306702,CE,Jaguaretama,12.0,14.0
2306801,CE,Jaguaribara,11.0,12.0
2306900,CE,Jaguaribe,30.0,36.0
2307007,CE,Jaguaruana,53.0,126.0
2307106,CE,Jardim,34.0,
2307205,CE,Jati,9.0,
2307254,CE,Jijoca de Jericoacoara,4.0,5.0
2307304,CE,Juazeiro do Norte,30.0,40.0
2307403,CE,Jucás,24.0,
2307502,CE,Lavras da Mangabeira,32.0,
2307601,CE,Limoeiro do Norte,81.0,156.0
2307635,CE,Madalena,14.0,39.0
2307650,CE,Maracanaú,3.0,3.0
2307700,CE,Maranguape,24.0,32.0
2307809,CE,Marco,19.0,23.0
2307908,CE,Martinópole,1.0,
2308005,CE,Massapê,1.0,
2308104,CE,Mauriti,54.0,65.0
2308203,CE,Meruoca,,
2308302,CE,Milagres,26.0,29.0
2308351,CE,Milhã,27.0,36.0
2308377,CE,Miraíma,3.0,3.0
2308401,CE,Missão Velha,57.0,79.0
2308500,CE,Mombaça,71.0,
2308609,CE,Monsenhor Tabosa,9.0,
2308708,CE,Morada Nova,72.0,95.0
2308807,CE,Moraújo,,
2308906,CE,Morrinhos,10.0,12.0
2309003,CE,Mucambo,,
2309102,CE,Mulungu,2.0,
2309201,CE,Nova Olinda,25.0,25.0
2309300,CE,Nova Russas,6.0,6.0
2309409,CE,Novo Oriente,169.0,189.0
2309458,CE,Ocara,76.0,106.0
2309508,CE,Orós,12.0,13.0
2309607,CE,Pacajus,29.0,47.0
2309706,CE,Pacatuba,4.0,5.0
2309805,CE,Pacoti,3.0,3.0
2309904,CE,Pacujá,,
2310001,CE,Palhano,11.0,12.0
2310100,CE,Palmácia,4.0,10.0
2310209,CE,Paracuru,18.0,
2310258,CE,Paraipaba,122.0,134.0
2310308,CE,Parambu,32.0,
2310407,CE,Paramoti,15.0,
2310506,CE,Pedra Branca,21.0,23.0
2310605,CE,Penaforte,14.0,17.0
2310704,CE,Pentecoste,23.0,
2310803,CE,Pereiro,7.0,8.0
2310852,CE,Pindoretama,4.0,4.0
2310902,CE,Piquet Carneiro,6.0,7.0
2310951,CE,Pires Ferreira,5.0,6.0
2311009,CE,Poranga,2.0,
2311108,CE,Porteiras,23.0,33.0
2311207,CE,Potengi,11.0,14.0
2311231,CE,Potiretama,15.0,
2311264,CE,Quiterianópolis,29.0,33.0
2311306,CE,Quixadá,65.0,98.0
2311355,CE,Quixelô,21.0,
2311405,CE,Quixeramobim,113.0,170.0
2311504,CE,Quixeré,47.0,127.0
2311603,CE,Redenção,9.0,14.0
2311702,CE,Reriutaba,1.0,
2311801,CE,Russas,71.0,97.0
2311900,CE,Saboeiro,4.0,4.0
2311959,CE,Salitre,128.0,159.0
2312007,CE,Santana do Acaraú,5.0,14.0
2312106,CE,Santana do Cariri,27.0,28.0
2312205,CE,Santa Quitéria,20.0,22.0
2312304,CE,São Benedito,47.0,50.0
2312403,CE,São Gonçalo do Amarante,8.0,29.0
2312502,CE,São João do Jaguaribe,15.0,20.0
2312601,CE,São Luís do Curu,4.0,10.0
2312700,CE,Senador Pompeu,35.0,41.0
2312809,CE,Senador Sá,10.0,
2312908,CE,Sobral,18.0,24.0
2313005,CE,Solonópole,14.0,21.0
2313104,CE,Tabuleiro do Norte,24.0,48.0
2313203,CE,Tamboril,14.0,14.0
2313252,CE,Tarrafas,7.0,7.0
2313302,CE,Tauá,81.0,96.0
2313351,CE,Tejuçuoca,14.0,
2313401,CE,Tianguá,24.0,29.0
2313500,CE,Trairi,35.0,
2313559,CE,Tururu,9.0,11.0
2313609,CE,Ubajara,38.0,64.0
2313708,CE,Umari,6.0,8.0
2313757,CE,Umirim,16.0,31.0
2313807,CE,Uruburetama,1.0,
2313906,CE,Uruoca,2.0,
2313955,CE,Varjota,21.0,24.0
2314003,CE,Várzea Alegre,21.0,
2314102,CE,Viçosa do Ceará,11.0,11.0
2400109,RN,Acari,10.0,12.0
2400208,RN,Açu,54.0,68.0
2400307,RN,Afonso Bezerra,28.0,41.0
2400406,RN,Água Nova,,
2400505,RN,Alexandria,9.0,11.0
2400604,RN,Almino Afonso,3.0,3.0
2400703,RN,Alto do Rodrigues,39.0,67.0
2400802,RN,Angicos,19.0,22.0
2400901,RN,Antônio Martins,3.0,
2401008,RN,Apodi,133.0,244.0
2401107,RN,Areia Branca,4.0,4.0
2401206,RN,Arês,17.0,37.0
2401305,RN,Campo Grande,13.0,16.0
2401404,RN,Baía Formosa,5.0,54.0
2401453,RN,Baraúna,196.0,362.0
2401503,RN,Barcelona,10.0,16.0
2401602,RN,Bento Fernandes,21.0,
2401651,RN,Bodó,2.0,
2401701,RN,Bom Jesus,22.0,
2401800,RN,Brejinho,17.0,22.0
2401859,RN,Caiçara do Norte,7.0,9.0
2401909,RN,Caiçara do Rio do Vento,12.0,13.0
2402006,RN,Caicó,45.0,
2402105,RN,Campo Redondo,10.0,
2402204,RN,Canguaretama,19.0,45.0
2402303,RN,Caraúbas,22.0,22.0
2402402,RN,Carnaúba dos Dantas,1.0,
2402501,RN,Carnaubais,21.0,
2402600,RN,Ceará-Mirim,97.0,167.0
2402709,RN,Cerro Corá,6.0,8.0
2402808,RN,Coronel Ezequiel,10.0,12.0
2402907,RN,Coronel João Pessoa,5.0,5.0
2403004,RN,Cruzeta,12.0,18.0
2403103,RN,Currais Novos,7.0,7.0
2403202,RN,Doutor Severiano,2.0,
2403251,RN,Parnamirim,5.0,7.0
2403301,RN,Encanto,5.0,6.0
2403400,RN,Equador,2.0,
2403509,RN,Espírito Santo,5.0,6.0
2403608,RN,Extremoz,15.0,16.0
2403707,RN,Felipe Guerra,8.0,12.0
2403756,RN,Fernando Pedroza,4.0,6.0
2403806,RN,Florânia,6.0,6.0
2403905,RN,Francisco Dantas,3.0,
2404002,RN,Frutuoso Gomes,,
2404101,RN,Galinhos,5.0,14.0
2404200,RN,Goianinha,20.0,28.0
2404309,RN,Governador Dix-Sept Rosado,33.0,50.0
2404408,RN,Grossos,2.0,
2404507,RN,Guamaré,10.0,12.0
2404606,RN,Ielmo Marinho,37.0,53.0
2404705,RN,Ipanguaçu,25.0,53.0
2404804,RN,Ipueira,6.0,
2404853,RN,Itajá,,
2404903,RN,Itaú,2.0,
2405009,RN,Jaçanã,13.0,
2405108,RN,Jandaíra,25.0,
2405207,RN,Janduís,4.0,
2405306,RN,Januário Cicco,14.0,15.0
2405405,RN,Japi,5.0,
2405504,RN,Jardim de Angicos,7.0,
2405603,RN,Jardim de Piranhas,21.0,
2405702,RN,Jardim do Seridó,16.0,
2405801,RN,João Câmara,55.0,79.0
2405900,RN,João Dias,3.0,3.0
2406007,RN,José da Penha,5.0,5.0
2406106,RN,Jucurutu,18.0,
2406155,RN,Jundiá,2.0,
2406205,RN,Lagoa d'Anta,22.0,25.0
2406304,RN,Lagoa de Pedras,14.0,17.0
2406403,RN,Lagoa de Velhos,8.0,
2406502,RN,Lagoa Nova,17.0,20.0
2406601,RN,Lagoa Salgada,16.0,17.0
2406700,RN,Lajes,7.0,9.0
2406809,RN,Lajes Pintadas,,
2406908,RN,Lucrécia,1.0,
2407005,RN,Luís Gomes,1.0,
2407104,RN,Macaíba,58.0,80.0
2407203,RN,Macau,13.0,
2407252,RN,Major Sales,4.0,7.0
2407302,RN,Marcelino Vieira,13.0,
2407401,RN,Martins,3.0,
2407500,RN,Maxaranguape,25.0,34.0
2407609,RN,Messias Targino,9.0,11.0
2407708,RN,Montanhas,10.0,
2407807,RN,Monte Alegre,29.0,40.0
2407906,RN,Monte das Gameleiras,1.0,
2408003,RN,Mossoró,125.0,321.0
2408102,RN,Natal,2.0,
2408201,RN,Nísia Floresta,38.0,57.0
2408300,RN,Nova Cruz,49.0,62.0
2408409,RN,Olho d'Água do Borges,2.0,
2408508,RN,Ouro Branco,13.0,
2408607,RN,Paraná,,
2408706,RN,Paraú,2.0,
2408805,RN,Parazinho,15.0,18.0
2408904,RN,Parelhas,5.0,
2408953,RN,Rio do Fogo,57.0,
2409100,RN,Passa e Fica,8.0,8.0
2409209,RN,Passagem,7.0,
2409308,RN,Patu,15.0,
2409332,RN,Santa Maria,18.0,
2409407,RN,Pau dos Ferros,11.0,
2409506,RN,Pedra Grande,12.0,13.0
2409605,RN,Pedra Preta,2.0,
2409704,RN,Pedro Avelino,20.0,25.0
2409803,RN,Pedro Velho,41.0,51.0
2409902,RN,Pendências,10.0,19.0
2410009,RN,Pilões,3.0,
2410108,RN,Poço Branco,17.0,
2410207,RN,Portalegre,2.0,
2410256,RN,Porto do Mangue,,
2410306,RN,Serra Caiada,14.0,15.0
2410405,RN,Pureza,50.0,69.0
2410504,RN,Rafael Fernandes,3.0,
2410603,RN,Rafael Godeiro,7.0,19.0
2410702,RN,Riacho da Cruz,4.0,
2410801,RN,Riacho de Santana,2.0,
2410900,RN,Riachuelo,9.0,13.0
2411007,RN,Rodolfo Fernandes,8.0,
2411056,RN,Tibau,14.0,184.0
2411106,RN,Ruy Barbosa,3.0,5.0
2411205,RN,Santa Cruz,21.0,
2411403,RN,Santana do Matos,19.0,24.0
2411429,RN,Santana do Seridó,1.0,
2411502,RN,Santo Antônio,27.0,33.0
2411601,RN,São Bento do Norte,16.0,
2411700,RN,São Bento do Trairí,5.0,
2411809,RN,São Fernando,9.0,10.0
2411908,RN,São Francisco do Oeste,11.0,16.0
2412005,RN,São Gonçalo do Amarante,29.0,44.0
2412104,RN,São João do Sabugi,13.0,13.0
2412203,RN,São José de Mipibu,75.0,109.0
2412302,RN,São José do Campestre,13.0,19.0
2412401,RN,São José do Seridó,12.0,17.0
2412500,RN,São Miguel,24.0,24.0
2412559,RN,São Miguel do Gostoso,9.0,9.0
2412609,RN,São Paulo do Potengi,24.0,
2412708,RN,São Pedro,14.0,17.0
2412807,RN,São Rafael,8.0,9.0
2412906,RN,São Tomé,14.0,22.0
2413003,RN,São Vicente,6.0,7.0
2413102,RN,Senador Elói de Souza,14.0,
2413201,RN,Senador Georgino Avelino,2.0,
2413300,RN,Serra de São Bento,8.0,8.0
2413359,RN,Serra do Mel,141.0,171.0
2413409,RN,Serra Negra do Norte,12.0,
2413508,RN,Serrinha,20.0,28.0
2413557,RN,Serrinha dos Pintos,9.0,
2413607,RN,Severiano Melo,25.0,31.0
2413706,RN,Sítio Novo,6.0,7.0
2413805,RN,Taboleiro Grande,1.0,
2413904,RN,Taipu,31.0,44.0
2414001,RN,Tangará,16.0,16.0
2414100,RN,Tenente Ananias,7.0,
2414159,RN,Tenente Laurentino Cruz,9.0,9.0
2414209,RN,Tibau do Sul,6.0,
2414308,RN,Timbaúba dos Batistas,3.0,
2414407,RN,Touros,111.0,173.0
2414456,RN,Triunfo Potiguar,2.0,
2414506,RN,Umarizal,11.0,12.0
2414605,RN,Upanema,25.0,42.0
2414704,RN,Várzea,8.0,
2414753,RN,Venha-Ver,2.0,
2414803,RN,Vera Cruz,27.0,36.0
2414902,RN,Viçosa,2.0,
2415008,RN,Vila Flor,4.0,11.0
2500106,PB,Água Branca,,
2500205,PB,Aguiar,5.0,5.0
2500304,PB,Alagoa Grande,42.0,64.0
2500403,PB,Alagoa Nova,11.0,12.0
2500502,PB,Alagoinha,13.0,21.0
2500536,PB,Alcantil,2.0,
2500577,PB,Algodão de Jandaíra,2.0,
2500601,PB,Alhandra,36.0,51.0
2500700,PB,São João do Rio do Peixe,17.0,25.0
2500734,PB,Amparo,4.0,4.0
2500775,PB,Aparecida,7.0,
2500809,PB,Araçagi,48.0,59.0
2500908,PB,Arara,14.0,
2501005,PB,Araruna,42.0,
2501104,PB,Areia,45.0,58.0
